34 Skidoo  ,the New Real Book III,395
Actual Proof  ,the New Real Book III,11
Aerie (The)  ,the New Real Book III,13
Ain't That Peculiar ,the New Real Book III,15
Aja's Theme ,the New Real Book III,20
Almost  Like Being In  Love    ,the New Real Book III,22
American   Gothic     ,the New Real Book III,23
And It All  Goes Round    ,the New Real Book III,25
Another  Star      ,the New Real Book III,27
Another  Time      ,the New Real Book III,29
Appointment In Ghana   ,the New Real Book III,31
Arietas   ,the New Real Book III,34
Aura   ,the New Real Book III,222
Autumn  Serenade ,the New Real Book III,37
Baby Come To Me,the New Real Book III,43
Backstage Sally  ,the New Real Book III,45
Ballad For Doll(A),the New Real Book III,48
Ballad For Two Musicians,the New Real Book III,49
Bird Of Beauty  ,the New Real Book III,53
Black Nile  ,the New Real Book III,56
Blue Moon  ,the New Real Book III,57
Blue Spirits  ,the New Real Book III,59
Blue Tuesday  ,the New Real Book III,64
Body And Soul ,the New Real Book III,65
Brothers Of The Bottom Row  ,the New Real Book III,68
B-Sting   ,the New Real Book III,39
Bud Powell   ,the New Real Book III,73
Bu's Delight   ,the New Real Book III,69
Butterfly   ,the New Real Book III,75
Can't Stop The Wind   ,the New Real Book III,77
Caravan   ,the New Real Book III,83
Ceora   ,the New Real Book III,86
Chairs And Children   ,the New Real Book III,87
Chick's Tune  ,the New Real Book III,89
Circular Motion  ,the New Real Book III,91
Cirrus   ,the New Real Book III,95
Close Your Eyes ,the New Real Book III,99
Cool Green  ,the New Real Book III,100
Creepin   ,the New Real Book III,101
Cynthia   ,the New Real Book III,105
D Minor Mint   ,the New Real Book III,104
Daddy's Girl Cynthia   ,the New Real Book III,105
Dancing In The Street   ,the New Real Book III,107
Darius Dance   ,the New Real Book III,109
Day Dream  ,the New Real Book III,111
Dexter   ,the New Real Book III,112
Dienda   ,the New Real Book III,114
Divertamento   ,the New Real Book III,115
Dolphin Dance   ,the New Real Book III,118
Don't Ask Why ,the New Real Book III,119
Don't Be That  Way,the New Real Book III,120
Don't Blame Me  ,the New Real Book III,121
Double Up (The)   ,the New Real Book III,122
Dreamin   ,the New Real Book III,123
El Gaucho  ,the New Real Book III,126
Emily   ,the New Real Book III,127
Everything I Have Is Yours ,the New Real Book III,128
Fall With Me   ,the New Real Book III,129
For All We  Know,the New Real Book III,132
Freedomland   ,the New Real Book III,133
From Day To Day  ,the New Real Book III,135
Gentle Rain  (The),the New Real Book III,138
Get Ready  ,the New Real Book III,139
Ghost Of A Chance (A) ,the New Real Book III,142
Grand Central  ,the New Real Book III,143
Gush   ,the New Real Book III,145
Hard Eights  ,the New Real Book III,149
Heat Wave   ,the New Real Book III,151
Herzog   ,the New Real Book III,153
Hold On I'm Coming  ,the New Real Book III,156
How Sweet It Is ,the New Real Book III,157
I Cant Help It  ,the New Real Book III,159
I Fall In Love Too Easily,the New Real Book III,162
I Got It Bad,the New Real Book III,163
I Hear A Rhapsody,the New Real Book III,166
I Heard It Through The Grapevine,the New Real Book III,167
I Wanted To Say  ,the New Real Book III,171
If You Could See Me Now,the New Real Book III,177
I'm Getting Sentimental Over You  ,the New Real Book III,172
I'm Losing You ,the New Real Book III,173
I'm Through With Love  ,the New Real Book III,175
In A Mellow Tone,the New Real Book III,180
In A Sentimental Mood ,the New Real Book III,181
In Case You Missed It,the New Real Book III,183
In Love With Night ,the New Real Book III,186
Inner Urge   ,the New Real Book III,187
Invitation   ,the New Real Book III,189
Isoar      ,the New Real Book III,191
Isotope      ,the New Real Book III,194
It Always Is     ,the New Real Book III,195
Jean De Fleur   ,the New Real Book III,199
John's Waltz   ,the New Real Book III,202
Just Friends  ,the New Real Book III,203
Just Squeeze Me ,the New Real Book III,204
Just You Just Me ,the New Real Book III,206
Kahlil The Prophet   ,the New Real Book III,207
Knock On Wood  ,the New Real Book III,209
Last Nite  ,the New Real Book III,213
Last Season  ,the New Real Book III,217
Lets Stay Together ,the New Real Book III,223
Litha   ,the New Real Book III,225
Lonely Woman  ,the New Real Book III,227
Look At The Birdie,the New Real Book III,229
Love Letter  ,the New Real Book III,232
Love's Haunts   ,the New Real Book III,233
Lullaby In Rhythm ,the New Real Book III,238
Maiden Voyage   ,the New Real Book III,239
Mamacita   ,the New Real Book III,241
Man Facing. North  ,the New Real Book III,245
Metamorphosis   ,the New Real Book III,249
Midnight  Silence ,the New Real Book III,253
Monk On The Run   ,the New Real Book III,255
Moon And Sand  ,the New Real Book III,259
Moonglow   ,the New Real Book III,262
Moonlight Serenade  ,the New Real Book III,264
My Girl  ,the New Real Book III,265
Never Said (Chan's Song) ,the New Real Book III,267
New Boots  ,the New Real Book III,269
Next Future   ,the New Real Book III,271
No Way Out  ,the New Real Book III,273
Nowhere  To Run,the New Real Book III,277
Off Flow  ,the New Real Book III,279
On Green Dolphin Street ,the New Real Book III,283
One Bird One Stone ,the New Real Book III,285
One Finger Snap ,the New Real Book III,290
Ooo Baby Baby ,the New Real Book III,291
Opus De Funk ,the New Real Book III,293
Out A Day  ,the New Real Book III,295
Over The Rainbow   ,the New Real Book III,297
Part-Time Lover   ,the New Real Book III,299
Pendulum   ,the New Real Book III,303
Prelude To A Kiss   ,the New Real Book III,304
Promise   ,the New Real Book III,305
Punjab   ,the New Real Book III,307
Pyramid   ,the New Real Book III,309
Question Mark   ,the New Real Book III,312
Rainland   ,the New Real Book III,313
Reach Out, I'll Be There ,319
Real Life   ,the New Real Book III,321
Red's Blues  ,the New Real Book III,324
Relentless   ,the New Real Book III,325
Respect   ,the New Real Book III,327
Revelation   ,the New Real Book III,329
Riddles   ,the New Real Book III,333
Ritual   ,the New Real Book III,335
Ruby   ,the New Real Book III,337
Sail Away   ,the New Real Book III,339
Serenata   ,the New Real Book III,343
Short Story  ,the New Real Book III,347
Since We Met  ,the New Real Book III,349
Smile Please  ,the New Real Book III,352
So Near So Far  ,the New Real Book III,353
Solitude   ,the New Real Book III,356
Speak Like A Child  ,the New Real Book III,357
Spring Is Here ,the New Real Book III,359
Stairway To The Stars  ,the New Real Book III,360
Star Eyes  ,the New Real Book III,361
Stars Fell On Alabama  ,the New Real Book III,364
Steepian Faith   ,the New Real Book III,365
Step Lightly   ,the New Real Book III,367
Stompin' At The Savoy,the New Real Book III,369
Street Of Dreams ,the New Real Book III,370
Sub Aqua   ,the New Real Book III,371
Sugar   ,the New Real Book III,376
Super Blue  ,the New Real Book III,377
Sweet Lorraine  ,the New Real Book III,379
Sweet Love  ,the New Real Book III,381
Taking A Chance On Love,the New Real Book III,383
That Girl  ,the New Real Book III,385
That Old Feeling  ,the New Real Book III,391
That Old Feeling (Standard Version)  ,the New Real Book III,390
The Jitterbug Waltz  ,the New Real Book III,201
The Lamp Is Low  ,the New Real Book III,212
The Second Time Around  ,the New Real Book III,342
The Shadow Of Your Smile ,the New Real Book III,346
The Tracks Of My Tears ,the New Real Book III,409
There's A Lull In My Life   ,the New Real Book III,393
This Is New ,the New Real Book III,396
Tiny Capers  ,the New Real Book III,397
Tokyo Dream  ,the New Real Book III,399
Too High  ,the New Real Book III,403
Toy Tune  ,the New Real Book III,408
Tuzz's Shadow   ,the New Real Book III,411
Used To Be A Cha-Cha ,the New Real Book III,413
Walk Of The Negress ,the New Real Book III,416
Warm Valley  ,the New Real Book III,417
Wee   ,the New Real Book III,418
What Are You Doing The Rest of Your Life,the New Real Book III,419
What's Going On? ,the New Real Book III,421
What's Love Got To Do With It,the New Real Book III,423
When I Look In Your Eyes,the New Real Book III,425
When Lights Are Low,the New Real Book III,427
Where Are You? ,the New Real Book III,429
You Are So Beautiful ,the New Real Book III,430
You Must Believe In Spring,the New Real Book III,431
You Stepped Out Of A Dream  ,the New Real Book III,433
You've Changed   ,the New Real Book III,434
