Affirmation,the New Real Book I,16
Airegin,the New Real Book I,17
All Or Nothing At All,the New Real Book I,444
Always There,the New Real Book I,18
Anamaria,the New Real Book I,20
Angel Eyes,the New Real Book I,22
Anthropology,the New Real Book I,24
Autumn Leaves,the New Real Book I,25
Baby I Love You,the New Real Book I,26
Basin Street Blues,the New Real Book I,28
Beautiful Love,the New Real Book I,29
Bernie's Tune,the New Real Book I,30
Bird Food,the New Real Book I,31
Black Ice,the New Real Book I,32
Black Narcissus,the New Real Book I,34
Blame It On My Youth,the New Real Book I,35
Blizzard Of Lies,the New Real Book I,36
Blue Bossa,the New Real Book I,38
Blue Daniel,the New Real Book I,39
Blues Connotation,the New Real Book I,40
Blues On The Corner,the New Real Book I,43
Boogie Down,the New Real Book I,44
Both Sides Of The Coin,the New Real Book I,50
Bouncin' With Bud,the New Real Book I,52
Breakfast Wine,the New Real Book I,54
Breakin' Away,the New Real Book I,56
But Beautiful,the New Real Book I,59
Chain Of Fools,the New Real Book I,60
Change Of Mind,the New Real Book I,62
Chega De Saudade,the New Real Book I,64
Chelsea Bridge,the New Real Book I,66
Come Sunday,the New Real Book I,67
Compared To What,the New Real Book I,68
Creek,the New Real Book I,71
Crystal,the New Real Book I,72
Cubano Chant,the New Real Book I,74
Darn That Dream,the New Real Book I,76
Dearly Beloved,the New Real Book I,77
Delevans,the New Real Book I,78
Desafinado,the New Real Book I,80
Desire,the New Real Book I,82
Dig,the New Real Book I,85
Dindi,the New Real Book I,86
Do Nothing 'Til You Hear From Me,the New Real Book I,446
Don't Get Around Much Anymore,the New Real Book I,447
Don't Go To Strangers,the New Real Book I,89
Doors,the New Real Book I,90
E.S.P.,the New Real Book I,105
Early Autumn,the New Real Book I,91
Easy,the New Real Book I,92
Eighty One,the New Real Book I,94
Elm,the New Real Book I,96
Endangered Species,the New Real Book I,98
Everything Happens To Me,the New Real Book I,106
Fall,the New Real Book I,108
Farmers Market,the New Real Book I,109
Favela,the New Real Book I,110
Feel Like Makin' Love,the New Real Book I,111
Fire,the New Real Book I,112
First Light,the New Real Book I,113
Foolkiller,the New Real Book I,114
Footprints,the New Real Book I,115
Four,the New Real Book I,116
Four Brothers,the New Real Book I,118
Four On Six,the New Real Book I,119
Friends And Strangers,the New Real Book I,120
Funkallero,the New Real Book I,123
Gaviota,the New Real Book I,124
Gee Baby Ain't I Good To You,the New Real Book I,127
Gemini,the New Real Book I,128
Giaruja,the New Real Book I,144
Gloria's Step,the New Real Book I,133
Goin' Home,the New Real Book I,134
Gone With The Wind,the New Real Book I,139
Good Morning Heartache,the New Real Book I,448
Hallucinations,the New Real Book I,146
Haunted Ballroom,the New Real Book I,149
Havona,the New Real Book I,150
Here's That Rainy Day,the New Real Book I,153
Hideaway,the New Real Book I,154
I Love Lucy,the New Real Book I,157
I Mean You,the New Real Book I,158
I Should Care,the New Real Book I,160
